city,country,continent,latitude,longitude,date,pm25,pm10,no2,o3,so2,aqi
São Paulo,BR,South America,-23.5505,-46.6333,2023-12-10,7.16,21.36,16.75,35.67,1.0,29.8
Rio de Janeiro,BR,South America,-22.9068,-43.1729,2023-12-10,17.65,37.09,22.85,46.37,2.68,62.1
Buenos Aires,AR,South America,-34.6037,-58.3816,2023-12-10,5.0,17.16,16.49,39.53,1.0,20.9
Fortaleza,BR,South America,-3.7172,-38.5433,2023-12-10,18.52,36.28,22.86,53.42,3.19,63.9
Santiago,CL,South America,-33.4489,-70.6693,2023-12-10,5.0,11.36,25.04,34.07,1.0,20.9
Bogotá,CO,South America,4.711,-74.0721,2023-12-10,11.19,26.99,23.45,35.75,2.75,46.7
Cairo,EG,Africa,30.0444,31.2357,2023-12-10,90.6,167.77,43.17,52.95,17.27,187.0
Lagos,NG,Africa,6.5244,3.3792,2023-12-10,36.4,73.72,24.57,42.34,4.73,102.5
Johannesburg,ZA,Africa,-26.2041,28.0473,2023-12-10,28.81,60.21,30.55,44.99,10.86,86.0
Nairobi,KE,Africa,-1.2921,36.8219,2023-12-10,26.18,49.89,26.26,41.48,6.09,80.3
Sydney,AU,Oceania,-33.8688,151.2093,2023-12-10,9.68,20.9,19.72,49.08,1.94,40.4
Melbourne,AU,Oceania,-37.8136,144.9631,2023-12-10,18.57,33.81,21.19,47.51,3.37,64.1
Delhi,IN,Asia,28.7041,77.1025,2023-12-11,117.42,221.63,58.71,37.33,14.38,215.1
Beijing,CN,Asia,39.9042,116.4074,2023-12-11,75.91,143.12,47.71,29.62,19.08,171.5
Tokyo,JP,Asia,35.6762,139.6503,2023-12-11,20.84,41.0,30.57,36.5,2.87,68.9
Seoul,KR,Asia,37.5665,126.978,2023-12-11,63.71,115.07,51.36,45.51,14.04,158.7
Mumbai,IN,Asia,19.076,72.8777,2023-12-11,86.82,165.98,57.06,38.8,13.46,183.0
Shanghai,CN,Asia,31.2304,121.4737,2023-12-11,105.6,190.9,74.9,42.38,26.32,202.7
Bangkok,TH,Asia,13.7563,100.5018,2023-12-11,56.31,113.72,47.01,45.44,9.96,151.0
Jakarta,ID,Asia,-6.2088,106.8456,2023-12-11,41.17,87.76,38.79,36.95,6.93,114.4
Hong Kong,HK,Asia,22.3193,114.1694,2023-12-11,29.46,60.44,43.98,39.19,7.19,87.4
Singapore,SG,Asia,1.3521,103.8198,2023-12-11,26.83,51.94,38.11,44.47,6.15,81.7
Kolkata,IN,Asia,22.5726,88.3639,2023-12-11,128.51,248.01,67.5,44.5,17.9,226.8
Dubai,AE,Asia,25.2048,55.2708,2023-12-11,58.49,168.99,49.4,60.0,15.6,153.2
Riyadh,SA,Asia,24.7136,46.6753,2023-12-11,78.13,214.69,52.06,61.94,15.63,173.9
Hanoi,VN,Asia,21.0285,105.8542,2023-12-11,108.69,179.28,64.09,52.26,23.04,206.0
Lahore,PK,Asia,31.5204,74.3587,2023-12-11,183.48,314.23,78.74,48.25,28.9,234.7
London,GB,Europe,51.5074,-0.1278,2023-12-11,17.68,35.62,40.04,41.72,4.32,62.2
Paris,FR,Europe,48.8566,2.3522,2023-12-11,44.42,77.03,50.81,47.53,8.88,122.6
Berlin,DE,Europe,52.52,13.405,2023-12-11,21.03,41.94,35.21,39.29,3.43,69.3
Madrid,ES,Europe,40.4168,-3.7038,2023-12-11,28.33,54.19,42.76,51.14,4.63,84.9
Rome,IT,Europe,41.9028,12.4964,2023-12-11,48.74,84.82,54.27,54.48,9.49,133.4
Moscow,RU,Europe,55.7558,37.6173,2023-12-11,71.49,127.39,62.4,49.8,14.3,166.9
Amsterdam,NL,Europe,52.3676,4.9041,2023-12-11,22.95,44.18,39.43,43.26,4.07,73.4
Warsaw,PL,Europe,52.2297,21.0122,2023-12-11,57.58,103.28,53.49,49.58,11.52,152.3
New York,US,North America,40.7128,-74.006,2023-12-11,34.44,62.05,38.02,47.41,7.41,98.0
Los Angeles,US,North America,34.0522,-118.2437,2023-12-11,50.95,92.68,44.33,66.64,7.59,138.9
Mexico City,MX,North America,19.4326,-99.1332,2023-12-11,83.22,147.58,60.46,58.52,20.54,179.2
Chicago,US,North America,41.8781,-87.6298,2023-12-11,43.35,78.02,43.77,51.3,9.97,119.9
Toronto,CA,North America,43.6532,-79.3832,2023-12-11,34.91,62.77,40.86,48.67,6.98,99.0
São Paulo,BR,South America,-23.5505,-46.6333,2023-12-11,26.65,50.6,26.5,41.52,4.48,81.3
Rio de Janeiro,BR,South America,-22.9068,-43.1729,2023-12-11,39.23,69.47,33.64,52.84,7.0,109.6
Buenos Aires,AR,South America,-34.6037,-58.3816,2023-12-11,41.37,73.11,35.14,50.72,7.76,114.9
Fortaleza,BR,South America,-3.7172,-38.5433,2023-12-11,13.63,28.94,20.41,51.95,2.22,53.5
Santiago,CL,South America,-33.4489,-70.6693,2023-12-11,37.95,72.23,45.33,46.25,7.93,106.4
Bogotá,CO,South America,4.711,-74.0721,2023-12-11,27.78,51.87,31.74,40.72,6.07,83.8
Cairo,EG,Africa,30.0444,31.2357,2023-12-11,88.86,165.16,42.3,52.43,16.92,185.1
Lagos,NG,Africa,6.5244,3.3792,2023-12-11,22.47,52.83,17.61,38.17,1.94,72.4
Johannesburg,ZA,Africa,-26.2041,28.0473,2023-12-11,57.1,102.65,44.7,53.48,16.52,151.8
Nairobi,KE,Africa,-1.2921,36.8219,2023-12-11,22.83,44.86,24.59,40.47,5.42,73.2
Sydney,AU,Oceania,-33.8688,151.2093,2023-12-11,5.0,10.45,16.23,46.99,1.0,20.9
Melbourne,AU,Oceania,-37.8136,144.9631,2023-12-11,5.0,10.0,12.7,42.42,1.0,20.9
Delhi,IN,Asia,28.7041,77.1025,2023-12-12,96.33,190.0,48.17,31.0,10.17,193.0
Beijing,CN,Asia,39.9042,116.4074,2023-12-12,81.14,150.97,50.32,31.19,20.13,177.0
Tokyo,JP,Asia,35.6762,139.6503,2023-12-12,34.6,61.65,37.45,40.63,5.62,98.4
Seoul,KR,Asia,37.5665,126.978,2023-12-12,51.19,96.28,45.09,41.76,11.54,139.5
Mumbai,IN,Asia,19.076,72.8777,2023-12-12,48.6,108.65,37.95,27.33,5.82,133.0
Shanghai,CN,Asia,31.2304,121.4737,2023-12-12,104.43,189.14,74.31,42.03,26.09,201.5
Bangkok,TH,Asia,13.7563,100.5018,2023-12-12,97.3,175.21,67.5,57.74,18.16,194.0
Jakarta,ID,Asia,-6.2088,106.8456,2023-12-12,128.78,219.17,82.59,63.23,24.46,227.1
Hong Kong,HK,Asia,22.3193,114.1694,2023-12-12,30.82,62.47,44.66,39.59,7.46,90.3
Singapore,SG,Asia,1.3521,103.8198,2023-12-12,22.37,45.25,35.88,43.13,5.25,72.2
Kolkata,IN,Asia,22.5726,88.3639,2023-12-12,39.11,113.91,22.8,17.68,1.0,109.3
Dubai,AE,Asia,25.2048,55.2708,2023-12-12,72.2,189.55,56.25,64.11,18.34,167.6
Riyadh,SA,Asia,24.7136,46.6753,2023-12-12,53.07,177.11,39.54,54.42,10.61,144.2
Hanoi,VN,Asia,21.0285,105.8542,2023-12-12,103.07,170.86,61.29,50.57,21.91,200.1
Lahore,PK,Asia,31.5204,74.3587,2023-12-12,208.23,351.34,91.11,55.67,33.85,260.7
London,GB,Europe,51.5074,-0.1278,2023-12-12,13.26,28.99,37.83,40.4,3.43,52.7
Paris,FR,Europe,48.8566,2.3522,2023-12-12,18.7,38.45,37.95,39.81,3.74,64.3
Berlin,DE,Europe,52.52,13.405,2023-12-12,29.47,54.6,39.43,41.82,5.11,87.4
Madrid,ES,Europe,40.4168,-3.7038,2023-12-12,6.19,20.98,31.69,44.5,1.0,25.8
Rome,IT,Europe,41.9028,12.4964,2023-12-12,27.57,53.05,43.68,48.13,5.25,83.3
Moscow,RU,Europe,55.7558,37.6173,2023-12-12,5.0,24.4,28.07,29.2,1.0,20.9
Amsterdam,NL,Europe,52.3676,4.9041,2023-12-12,15.2,32.55,35.55,40.93,2.52,56.8
Warsaw,PL,Europe,52.2297,21.0122,2023-12-12,25.74,55.51,37.57,40.02,5.15,79.4
New York,US,North America,40.7128,-74.006,2023-12-12,25.31,48.37,33.46,44.67,5.58,78.5
Los Angeles,US,North America,34.0522,-118.2437,2023-12-12,65.23,114.09,51.46,70.92,10.45,160.3
Mexico City,MX,North America,19.4326,-99.1332,2023-12-12,63.54,118.05,50.62,52.61,16.61,158.5
Chicago,US,North America,41.8781,-87.6298,2023-12-12,57.53,99.29,50.86,55.56,12.81,152.2
Toronto,CA,North America,43.6532,-79.3832,2023-12-12,32.37,58.95,39.58,47.91,6.47,93.6
São Paulo,BR,South America,-23.5505,-46.6333,2023-12-12,33.89,61.45,30.12,43.69,5.93,96.8
Rio de Janeiro,BR,South America,-22.9068,-43.1729,2023-12-12,28.45,53.3,28.25,49.61,4.84,85.2
Buenos Aires,AR,South America,-34.6037,-58.3816,2023-12-12,15.74,34.66,22.32,43.03,2.64,58.0
Fortaleza,BR,South America,-3.7172,-38.5433,2023-12-12,34.83,60.74,31.01,58.31,6.46,98.9
Santiago,CL,South America,-33.4489,-70.6693,2023-12-12,35.27,68.21,43.99,45.44,7.39,99.8
Bogotá,CO,South America,4.711,-74.0721,2023-12-12,31.25,57.07,33.47,41.76,6.76,91.2
Cairo,EG,Africa,30.0444,31.2357,2023-12-12,67.62,133.31,31.69,46.06,12.67,162.8
Lagos,NG,Africa,6.5244,3.3792,2023-12-12,59.68,108.65,36.22,49.33,9.39,154.5
Johannesburg,ZA,Africa,-26.2041,28.0473,2023-12-12,30.25,62.38,31.28,45.43,11.15,89.1
Nairobi,KE,Africa,-1.2921,36.8219,2023-12-12,27.61,52.05,26.98,41.91,6.37,83.4
Sydney,AU,Oceania,-33.8688,151.2093,2023-12-12,20.39,36.96,25.07,52.29,4.08,68.0
Melbourne,AU,Oceania,-37.8136,144.9631,2023-12-12,20.93,37.35,22.37,48.22,3.85,69.1
Delhi,IN,Asia,28.7041,77.1025,2023-12-13,117.84,222.25,58.92,37.45,14.47,215.6
Beijing,CN,Asia,39.9042,116.4074,2023-12-13,109.55,193.57,64.52,39.71,25.81,206.9
Tokyo,JP,Asia,35.6762,139.6503,2023-12-13,26.28,49.17,33.29,38.13,3.96,80.6
Seoul,KR,Asia,37.5665,126.978,2023-12-13,48.1,91.66,43.55,40.83,10.92,131.8
Mumbai,IN,Asia,19.076,72.8777,2023-12-13,81.06,157.35,54.18,37.07,12.31,176.9
Shanghai,CN,Asia,31.2304,121.4737,2023-12-13,66.81,132.72,55.51,30.74,18.56,162.0
Bangkok,TH,Asia,13.7563,100.5018,2023-12-13,49.72,103.83,43.71,43.47,8.64,135.8
Jakarta,ID,Asia,-6.2088,106.8456,2023-12-13,31.88,73.82,34.14,34.16,5.08,92.5
Hong Kong,HK,Asia,22.3193,114.1694,2023-12-13,49.79,90.93,54.14,45.29,11.26,136.0
Singapore,SG,Asia,1.3521,103.8198,2023-12-13,42.36,75.23,45.88,49.13,9.25,117.4
Kolkata,IN,Asia,22.5726,88.3639,2023-12-13,114.52,227.04,60.51,40.31,15.1,212.1
Dubai,AE,Asia,25.2048,55.2708,2023-12-13,28.78,124.41,34.54,51.08,9.66,85.9
Riyadh,SA,Asia,24.7136,46.6753,2023-12-13,42.5,161.25,34.25,51.25,8.5,117.7
Hanoi,VN,Asia,21.0285,105.8542,2023-12-13,109.83,180.99,64.66,52.6,23.27,207.1
Lahore,PK,Asia,31.5204,74.3587,2023-12-13,122.76,223.15,48.38,30.03,16.75,220.7
London,GB,Europe,51.5074,-0.1278,2023-12-13,35.09,61.73,48.74,46.95,7.8,99.4
Paris,FR,Europe,48.8566,2.3522,2023-12-13,33.7,60.94,45.45,44.31,6.74,96.4
Berlin,DE,Europe,52.52,13.405,2023-12-13,16.1,34.55,32.75,37.81,2.44,58.8
Madrid,ES,Europe,40.4168,-3.7038,2023-12-13,13.57,32.06,35.39,46.71,1.67,53.4
Rome,IT,Europe,41.9028,12.4964,2023-12-13,49.33,85.7,54.57,54.66,9.61,134.8
Moscow,RU,Europe,55.7558,37.6173,2023-12-13,28.62,63.08,40.96,36.94,5.72,85.6
Amsterdam,NL,Europe,52.3676,4.9041,2023-12-13,21.68,42.27,38.79,42.87,3.82,70.7
Warsaw,PL,Europe,52.2297,21.0122,2023-12-13,23.65,52.37,36.52,39.39,4.73,74.9
New York,US,North America,40.7128,-74.006,2023-12-13,47.87,82.2,44.73,51.44,10.09,131.2
Los Angeles,US,North America,34.0522,-118.2437,2023-12-13,41.89,79.08,39.79,63.92,5.78,116.2
Mexico City,MX,North America,19.4326,-99.1332,2023-12-13,46.11,91.92,41.91,47.38,13.12,126.8
Chicago,US,North America,41.8781,-87.6298,2023-12-13,36.65,67.97,40.42,49.29,8.63,103.1
Toronto,CA,North America,43.6532,-79.3832,2023-12-13,25.37,48.46,36.09,45.81,5.07,78.6
São Paulo,BR,South America,-23.5505,-46.6333,2023-12-13,19.0,39.12,22.67,39.22,2.95,65.0
Rio de Janeiro,BR,South America,-22.9068,-43.1729,2023-12-13,48.16,82.86,38.1,55.52,8.78,131.9
Buenos Aires,AR,South America,-34.6037,-58.3816,2023-12-13,67.12,111.73,48.01,58.45,12.91,162.3
Fortaleza,BR,South America,-3.7172,-38.5433,2023-12-13,6.17,17.76,16.69,49.71,1.0,25.7
Santiago,CL,South America,-33.4489,-70.6693,2023-12-13,5.0,19.88,27.88,35.78,1.0,20.9
Bogotá,CO,South America,4.711,-74.0721,2023-12-13,10.99,26.68,23.34,35.69,2.71,45.8
Cairo,EG,Africa,30.0444,31.2357,2023-12-13,116.62,206.81,56.19,60.76,22.47,214.3
Lagos,NG,Africa,6.5244,3.3792,2023-12-13,69.99,124.11,41.37,52.42,11.45,165.3
Johannesburg,ZA,Africa,-26.2041,28.0473,2023-12-13,27.08,57.62,29.69,44.47,10.52,82.3
Nairobi,KE,Africa,-1.2921,36.8219,2023-12-13,25.68,49.15,26.02,41.33,5.99,79.3
Sydney,AU,Oceania,-33.8688,151.2093,2023-12-13,12.9,25.72,21.32,50.04,2.58,51.9
Melbourne,AU,Oceania,-37.8136,144.9631,2023-12-13,16.03,29.99,19.91,46.75,2.87,58.6
Delhi,IN,Asia,28.7041,77.1025,2023-12-14,80.66,166.49,40.33,26.3,7.03,176.5
Beijing,CN,Asia,39.9042,116.4074,2023-12-14,97.01,174.76,58.25,35.95,23.3,193.7
Tokyo,JP,Asia,35.6762,139.6503,2023-12-14,32.62,58.68,36.46,40.04,5.22,94.1
Seoul,KR,Asia,37.5665,126.978,2023-12-14,63.9,115.35,51.45,45.57,14.08,158.9
Mumbai,IN,Asia,19.076,72.8777,2023-12-14,125.22,223.58,76.26,50.32,21.14,223.3
Shanghai,CN,Asia,31.2304,121.4737,2023-12-14,105.27,190.41,74.74,42.28,26.25,202.4
Bangkok,TH,Asia,13.7563,100.5018,2023-12-14,111.61,196.66,74.65,62.03,21.02,209.0
Jakarta,ID,Asia,-6.2088,106.8456,2023-12-14,54.09,107.14,45.25,40.83,9.52,146.7
Hong Kong,HK,Asia,22.3193,114.1694,2023-12-14,19.46,45.44,38.98,36.19,5.19,66.0
Singapore,SG,Asia,1.3521,103.8198,2023-12-14,26.95,52.13,38.18,44.51,6.17,82.0
Kolkata,IN,Asia,22.5726,88.3639,2023-12-14,115.82,228.98,61.16,40.7,15.36,213.4
Dubai,AE,Asia,25.2048,55.2708,2023-12-14,13.84,102.02,27.07,46.6,6.67,53.9
Riyadh,SA,Asia,24.7136,46.6753,2023-12-14,97.67,244.0,61.83,67.8,19.53,194.4
Hanoi,VN,Asia,21.0285,105.8542,2023-12-14,91.09,152.88,55.29,46.98,19.52,187.5
Lahore,PK,Asia,31.5204,74.3587,2023-12-14,208.99,352.48,91.49,55.9,34.0,261.5
London,GB,Europe,51.5074,-0.1278,2023-12-14,20.39,39.69,41.4,42.54,4.86,68.0
Paris,FR,Europe,48.8566,2.3522,2023-12-14,28.18,52.68,42.69,42.66,5.64,84.6
Berlin,DE,Europe,52.52,13.405,2023-12-14,25.18,48.17,37.29,40.53,4.26,78.2
Madrid,ES,Europe,40.4168,-3.7038,2023-12-14,50.09,86.84,53.65,57.67,8.98,136.7
Rome,IT,Europe,41.9028,12.4964,2023-12-14,49.01,85.21,54.4,54.56,9.54,134.0
Moscow,RU,Europe,55.7558,37.6173,2023-12-14,5.0,23.24,27.68,28.97,1.0,20.9
Amsterdam,NL,Europe,52.3676,4.9041,2023-12-14,5.27,17.66,30.59,37.95,1.0,22.0
Warsaw,PL,Europe,52.2297,21.0122,2023-12-14,71.7,124.45,60.55,53.81,14.34,167.1
New York,US,North America,40.7128,-74.006,2023-12-14,20.7,41.45,31.15,43.29,4.66,68.6
Los Angeles,US,North America,34.0522,-118.2437,2023-12-14,49.01,89.77,43.36,66.05,7.2,134.0
Mexico City,MX,North America,19.4326,-99.1332,2023-12-14,80.95,144.18,59.33,57.84,20.09,176.8
Chicago,US,North America,41.8781,-87.6298,2023-12-14,42.85,77.28,43.53,51.16,9.87,118.6
Toronto,CA,North America,43.6532,-79.3832,2023-12-14,14.41,32.02,30.61,42.52,2.88,55.2
São Paulo,BR,South America,-23.5505,-46.6333,2023-12-14,42.99,75.11,34.67,46.42,7.75,119.0
Rio de Janeiro,BR,South America,-22.9068,-43.1729,2023-12-14,41.97,73.57,35.01,53.66,7.54,116.4
Buenos Aires,AR,South America,-34.6037,-58.3816,2023-12-14,33.88,61.87,31.39,48.47,6.27,96.8
Fortaleza,BR,South America,-3.7172,-38.5433,2023-12-14,47.54,79.8,37.37,62.12,9.0,130.3
Santiago,CL,South America,-33.4489,-70.6693,2023-12-14,72.02,123.33,62.36,56.47,14.74,167.5
Bogotá,CO,South America,4.711,-74.0721,2023-12-14,8.98,23.66,22.34,35.08,2.31,37.4
Cairo,EG,Africa,30.0444,31.2357,2023-12-14,116.0,205.87,55.87,60.57,22.35,213.6
Lagos,NG,Africa,6.5244,3.3792,2023-12-14,81.22,140.96,46.99,55.79,13.69,177.1
Johannesburg,ZA,Africa,-26.2041,28.0473,2023-12-14,11.35,34.02,21.82,39.75,7.37,47.3
Nairobi,KE,Africa,-1.2921,36.8219,2023-12-14,5.0,15.53,14.81,34.61,1.5,20.9
Sydney,AU,Oceania,-33.8688,151.2093,2023-12-14,14.3,27.83,22.03,50.47,2.86,54.9
Melbourne,AU,Oceania,-37.8136,144.9631,2023-12-14,10.9,22.29,17.35,45.21,1.84,45.4
Delhi,IN,Asia,28.7041,77.1025,2023-12-15,85.26,173.39,42.63,27.68,7.95,181.4
Beijing,CN,Asia,39.9042,116.4074,2023-12-15,113.85,200.02,66.67,41.0,26.67,211.4
Tokyo,JP,Asia,35.6762,139.6503,2023-12-15,43.12,74.43,41.71,43.19,7.32,119.3
Seoul,KR,Asia,37.5665,126.978,2023-12-15,79.41,138.62,59.21,50.22,17.18,175.2
Mumbai,IN,Asia,19.076,72.8777,2023-12-15,90.92,172.12,59.11,40.02,14.28,187.3
Shanghai,CN,Asia,31.2304,121.4737,2023-12-15,97.17,178.25,70.68,39.85,24.63,193.9
Bangkok,TH,Asia,13.7563,100.5018,2023-12-15,57.83,115.99,47.76,45.9,10.27,152.6
Jakarta,ID,Asia,-6.2088,106.8456,2023-12-15,48.06,98.09,42.23,39.02,8.31,131.6
Hong Kong,HK,Asia,22.3193,114.1694,2023-12-15,47.76,87.89,53.13,44.68,10.85,130.9
Singapore,SG,Asia,1.3521,103.8198,2023-12-15,29.51,55.96,39.45,45.27,6.68,87.5
Kolkata,IN,Asia,22.5726,88.3639,2023-12-15,175.48,318.48,90.99,58.6,27.3,226.3
Dubai,AE,Asia,25.2048,55.2708,2023-12-15,95.55,224.58,67.93,71.12,23.01,192.2
Riyadh,SA,Asia,24.7136,46.6753,2023-12-15,12.32,115.99,19.16,42.2,2.46,50.7
Hanoi,VN,Asia,21.0285,105.8542,2023-12-15,91.14,152.96,55.32,46.99,19.53,187.5
Lahore,PK,Asia,31.5204,74.3587,2023-12-15,150.42,264.63,62.21,38.33,22.28,200.0
London,GB,Europe,51.5074,-0.1278,2023-12-15,12.65,28.08,37.53,40.22,3.31,51.4
Paris,FR,Europe,48.8566,2.3522,2023-12-15,43.65,75.87,50.42,47.29,8.73,120.6
Berlin,DE,Europe,52.52,13.405,2023-12-15,28.69,53.44,39.05,41.59,4.96,85.7
Madrid,ES,Europe,40.4168,-3.7038,2023-12-15,21.46,43.89,39.33,49.08,3.25,70.2
Rome,IT,Europe,41.9028,12.4964,2023-12-15,26.44,51.36,43.12,47.79,5.03,80.9
Moscow,RU,Europe,55.7558,37.6173,2023-12-15,58.24,107.52,55.77,45.82,11.65,153.0
Amsterdam,NL,Europe,52.3676,4.9041,2023-12-15,26.92,50.12,41.41,44.44,4.86,81.9
Warsaw,PL,Europe,52.2297,21.0122,2023-12-15,21.07,48.5,35.23,38.62,4.21,69.4
New York,US,North America,40.7128,-74.006,2023-12-15,40.32,70.88,40.96,49.18,8.58,112.3
Los Angeles,US,North America,34.0522,-118.2437,2023-12-15,50.58,92.12,44.14,66.52,7.52,138.0
Mexico City,MX,North America,19.4326,-99.1332,2023-12-15,77.05,138.32,57.37,56.66,19.31,172.7
Chicago,US,North America,41.8781,-87.6298,2023-12-15,36.96,68.43,40.58,49.39,8.69,103.9
Toronto,CA,North America,43.6532,-79.3832,2023-12-15,44.41,77.01,45.6,51.52,8.88,122.5
São Paulo,BR,South America,-23.5505,-46.6333,2023-12-15,42.47,74.34,34.41,46.27,7.64,117.7
Rio de Janeiro,BR,South America,-22.9068,-43.1729,2023-12-15,42.09,73.75,35.07,53.7,7.57,116.7
Buenos Aires,AR,South America,-34.6037,-58.3816,2023-12-15,34.16,62.29,31.53,48.56,6.32,97.4
Fortaleza,BR,South America,-3.7172,-38.5433,2023-12-15,44.92,75.89,36.06,61.34,8.47,123.8
Santiago,CL,South America,-33.4489,-70.6693,2023-12-15,21.44,47.46,37.07,41.29,4.63,70.2
Bogotá,CO,South America,4.711,-74.0721,2023-12-15,5.0,10.0,16.17,31.38,1.0,20.9
Cairo,EG,Africa,30.0444,31.2357,2023-12-15,75.41,144.98,35.58,48.4,14.23,171.0
Lagos,NG,Africa,6.5244,3.3792,2023-12-15,39.81,78.85,26.28,43.37,5.41,111.0
Johannesburg,ZA,Africa,-26.2041,28.0473,2023-12-15,5.0,18.14,16.53,36.58,5.25,20.9
Nairobi,KE,Africa,-1.2921,36.8219,2023-12-15,13.58,30.99,19.96,37.7,3.57,53.4
Sydney,AU,Oceania,-33.8688,151.2093,2023-12-15,10.28,21.79,20.01,49.26,2.06,42.9
Melbourne,AU,Oceania,-37.8136,144.9631,2023-12-15,5.0,13.12,14.29,43.37,1.0,20.9
Delhi,IN,Asia,28.7041,77.1025,2023-12-16,121.98,228.47,60.99,38.69,15.3,219.9
Beijing,CN,Asia,39.9042,116.4074,2023-12-16,141.45,241.43,80.48,49.29,32.19,240.4
Tokyo,JP,Asia,35.6762,139.6503,2023-12-16,45.93,78.64,43.11,44.03,7.89,126.3
Seoul,KR,Asia,37.5665,126.978,2023-12-16,54.7,101.55,46.85,42.81,12.24,148.2
Mumbai,IN,Asia,19.076,72.8777,2023-12-16,52.44,114.41,39.87,28.48,6.59,142.6
Shanghai,CN,Asia,31.2304,121.4737,2023-12-16,133.1,232.15,88.65,50.63,31.82,231.6
Bangkok,TH,Asia,13.7563,100.5018,2023-12-16,73.03,138.79,55.36,50.46,13.31,168.5
Jakarta,ID,Asia,-6.2088,106.8456,2023-12-16,89.5,160.25,62.95,51.45,16.6,185.8
Hong Kong,HK,Asia,22.3193,114.1694,2023-12-16,52.8,95.46,55.65,46.19,11.86,143.5
Singapore,SG,Asia,1.3521,103.8198,2023-12-16,20.57,42.56,34.99,42.59,4.89,68.3
Kolkata,IN,Asia,22.5726,88.3639,2023-12-16,41.22,117.07,23.86,18.31,1.0,114.5
Dubai,AE,Asia,25.2048,55.2708,2023-12-16,62.18,174.52,51.24,61.1,16.34,157.1
Riyadh,SA,Asia,24.7136,46.6753,2023-12-16,86.85,227.78,56.43,64.56,17.37,183.0
Hanoi,VN,Asia,21.0285,105.8542,2023-12-16,55.65,99.73,37.58,36.35,12.43,150.3
Lahore,PK,Asia,31.5204,74.3587,2023-12-16,99.77,188.65,36.88,23.13,12.15,196.6
London,GB,Europe,51.5074,-0.1278,2023-12-16,10.43,24.75,36.42,39.55,2.87,43.5
Paris,FR,Europe,48.8566,2.3522,2023-12-16,26.64,50.35,41.92,42.19,5.33,81.3
Berlin,DE,Europe,52.52,13.405,2023-12-16,23.82,46.12,36.61,40.12,3.98,75.3
Madrid,ES,Europe,40.4168,-3.7038,2023-12-16,35.98,65.67,46.59,53.43,6.16,101.5
Rome,IT,Europe,41.9028,12.4964,2023-12-16,45.74,80.31,52.77,53.58,8.89,125.8
Moscow,RU,Europe,55.7558,37.6173,2023-12-16,33.47,70.36,43.39,38.39,6.69,96.0
Amsterdam,NL,Europe,52.3676,4.9041,2023-12-16,13.37,29.81,34.64,40.38,2.15,52.9
Warsaw,PL,Europe,52.2297,21.0122,2023-12-16,44.14,83.11,46.77,45.54,8.83,121.9
New York,US,North America,40.7128,-74.006,2023-12-16,35.67,63.9,38.63,47.78,7.65,100.7
Los Angeles,US,North America,34.0522,-118.2437,2023-12-16,36.96,71.69,37.33,62.44,4.79,103.9
Mexico City,MX,North America,19.4326,-99.1332,2023-12-16,66.01,121.77,51.86,53.35,17.1,161.1
Chicago,US,North America,41.8781,-87.6298,2023-12-16,34.46,64.69,39.33,48.64,8.19,98.1
Toronto,CA,North America,43.6532,-79.3832,2023-12-16,42.77,74.55,44.78,51.03,8.55,118.4
São Paulo,BR,South America,-23.5505,-46.6333,2023-12-16,7.83,22.36,17.09,35.87,1.0,32.6
Rio de Janeiro,BR,South America,-22.9068,-43.1729,2023-12-16,31.88,58.44,29.96,50.64,5.53,92.5
Buenos Aires,AR,South America,-34.6037,-58.3816,2023-12-16,56.38,95.62,42.64,55.22,10.77,151.0
Fortaleza,BR,South America,-3.7172,-38.5433,2023-12-16,31.0,55.0,29.1,57.16,5.69,90.7
Santiago,CL,South America,-33.4489,-70.6693,2023-12-16,7.22,26.13,29.96,37.03,1.78,30.1
Bogotá,CO,South America,4.711,-74.0721,2023-12-16,48.92,83.58,42.31,47.07,10.29,133.8
Cairo,EG,Africa,30.0444,31.2357,2023-12-16,32.56,80.71,14.15,35.54,5.66,94.0
Lagos,NG,Africa,6.5244,3.3792,2023-12-16,75.83,132.86,44.29,54.17,12.62,171.4
Johannesburg,ZA,Africa,-26.2041,28.0473,2023-12-16,48.14,89.22,40.22,50.79,14.73,131.9
Nairobi,KE,Africa,-1.2921,36.8219,2023-12-16,18.05,37.7,22.2,39.04,4.46,62.9
Sydney,AU,Oceania,-33.8688,151.2093,2023-12-16,14.03,27.42,21.89,50.38,2.81,54.3
Melbourne,AU,Oceania,-37.8136,144.9631,2023-12-16,12.92,25.33,18.36,45.82,2.24,52.0
Delhi,IN,Asia,28.7041,77.1025,2023-12-17,116.59,220.38,58.29,37.08,14.22,214.2
Beijing,CN,Asia,39.9042,116.4074,2023-12-17,142.44,242.91,80.97,49.58,32.39,241.4
Tokyo,JP,Asia,35.6762,139.6503,2023-12-17,25.65,48.22,32.97,37.94,3.83,79.2
Seoul,KR,Asia,37.5665,126.978,2023-12-17,38.52,77.28,38.76,37.96,9.0,107.8
Mumbai,IN,Asia,19.076,72.8777,2023-12-17,119.12,214.43,73.21,48.49,19.92,216.9
Shanghai,CN,Asia,31.2304,121.4737,2023-12-17,29.5,76.75,36.85,19.55,11.1,87.4
Bangkok,TH,Asia,13.7563,100.5018,2023-12-17,96.54,174.07,67.12,57.51,18.01,193.2
